"entrez_id"	"final_symbol"	"ENSG_id"	"gene_symbol"	"Gencode_symbol"	"Aliase"
"221424"	"LRRC73"	"ENSG00000204052"	"LRRC73"	"LRRC73"	"C6orf154|LRRC73"
"145497"	"LRRC74A"	"ENSG00000100565"	"LRRC74A"	"LRRC74A"	"C14orf166B|LRRC74|LRRC74A"
"400891"	"LRRC74B"	"ENSG00000187905"	"LRRC74B"	"LRRC74B"	"LRRC74B"
"388341"	"LRRC75A"	"ENSG00000181350"	"LRRC75A"	"LRRC75A"	"C17orf76|FAM211A|LRRC75A"
"388886"	"LRRC75B"	"ENSG00000178026"	"LRRC75B"	"LRRC75B"	"C22orf36|FAM211B|LRRC75B"
"56262"	"LRRC8A"	"ENSG00000136802"	"LRRC8A"	"LRRC8A"	"AGM5|HsLRRC8A|LRRC8|SWELL1|LRRC8A"
"23507"	"LRRC8B"	"ENSG00000197147"	"LRRC8B"	"LRRC8B"	"TA-LRRP|TALRRP|LRRC8B"
"84230"	"LRRC8C"	"ENSG00000171488"	"LRRC8C"	"LRRC8C"	"AD158|FAD158|LRRC8C"
"400761"	"LRRC8C-DT"	"ENSG00000231999"	"LRRC8C-DT"	"LRRC8C-DT"	"LRRC8C-DT"
"55144"	"LRRC8D"	"ENSG00000171492"	"LRRC8D"	"LRRC8D"	"HsLRRC8D|LRRC5|LRRC8D"
"80131"	"LRRC8E"	"ENSG00000171017"	"LRRC8E"	"LRRC8E"	"LRRC8E"
"341883"	"LRRC9"	"ENSG00000131951"	"LRRC9"	"LRRC9"	"LRRC9"
"85444"	"LRRCC1"	"ENSG00000133739"	"LRRCC1"	"LRRCC1"	"CLERC|CLERK|SAP2|VFL1|LRRCC1"
"401387"	"LRRD1"	"ENSG00000240720"	"LRRD1"	"LRRD1"	"LRRD1"
"9208"	"LRRFIP1"	"ENSG00000124831"	"LRRFIP1"	"LRRFIP1"	"FLAP-1|FLAP1|FLIIAP1|GCF-2|GCF2|HUFI-1|TRIP|LRRFIP1"
"9209"	"LRRFIP2"	"ENSG00000093167"	"LRRFIP2"	"LRRFIP2"	"HUFI-2|LRRFIP2"
"84125"	"LRRIQ1"	"ENSG00000133640"	"LRRIQ1"	"LRRIQ1"	"LRRIQ1"
"127255"	"LRRIQ3"	"ENSG00000162620"	"LRRIQ3"	"LRRIQ3"	"LRRC44|LRRIQ3"
"344657"	"LRRIQ4"	"ENSG00000188306"	"LRRIQ4"	"LRRIQ4"	"LRRC64|LRRIQ4"
"79705"	"LRRK1"	"ENSG00000154237"	"LRRK1"	"LRRK1"	"OSMD|RIPK6|Roco1|LRRK1"
"120892"	"LRRK2"	"ENSG00000188906"	"LRRK2"	"LRRK2"	"AURA17|DARDARIN|PARK8|RIPK7|ROCO2|LRRK2"
"57633"	"LRRN1"	"ENSG00000175928"	"LRRN1"	"LRRN1"	"FIGLER3|NLRR-1|NLRR1|LRRN1"
"10446"	"LRRN2"	"ENSG00000170382"	"LRRN2"	"LRRN2"	"FIGLER7|GAC1|LRANK1|LRRN5|LRRN2"
"54674"	"LRRN3"	"ENSG00000173114"	"LRRN3"	"LRRN3"	"FIGLER5|NLRR-3|NLRR3|LRRN3"
"164312"	"LRRN4"	"ENSG00000125872"	"LRRN4"	"LRRN4"	"C20orf75|NLRR-4|NLRR4|dJ1056H1.1|LRRN4"
"221091"	"LRRN4CL"	"ENSG00000177363"	"LRRN4CL"	"LRRN4CL"	"LRRN4CL"
"347730"	"LRRTM1"	"ENSG00000162951"	"LRRTM1"	"LRRTM1"	"LRRTM1"
"26045"	"LRRTM2"	"ENSG00000146006"	"LRRTM2"	"LRRTM2"	"LRRTM2"
"347731"	"LRRTM3"	"ENSG00000198739"	"LRRTM3"	"LRRTM3"	"LRRTM3"
"80059"	"LRRTM4"	"ENSG00000176204"	"LRRTM4"	"LRRTM4"	"LRRTM4"
"101927907"	"LRRTM4-AS1"	"ENSG00000234653"	"LRRTM4-AS1"	"LRRTM4-AS1"	"LRRTM4-AS1"
"90678"	"LRSAM1"	"ENSG00000148356"	"LRSAM1"	"LRSAM1"	"CMT2P|RIFLE|TAL|LRSAM1"
"57408"	"LRTM1"	"ENSG00000144771"	"LRTM1"	"LRTM1"	"HT017|LRTM1"
"654429"	"LRTM2"	"ENSG00000166159"	"LRTM2"	"LRTM2"	"LRTM2"
"220074"	"LRTOMT"	"ENSG00000284922"	"LRTOMT"	"LRTOMT"	"CFAP111|DFNB63|LRRC51|LRRC51-TOMT|TOMT|LRTOMT"
"222229"	"LRWD1"	"ENSG00000161036"	"LRWD1"	"LRWD1"	"CENP-33|ORCA|LRWD1"
"4045"	"LSAMP"	"ENSG00000185565"	"LSAMP"	"LSAMP"	"IGLON3|LAMP|LSAMP"
"101926903"	"LSAMP-AS1"	"ENSG00000240922"	"LSAMP-AS1"	"LSAMP-AS1"	"LSAMP-AS1"
"55341"	"LSG1"	"ENSG00000041802"	"LSG1"	"LSG1"	"LSG1"
"101234261"	"LSINCT5"	"ENSG00000281560"	"LSINCT5"	"LSINCT5"	"LSINCT5"
"27257"	"LSM1"	"ENSG00000175324"	"LSM1"	"LSM1"	"CASM|YJL124C|LSM1"
"84967"	"LSM10"	"ENSG00000181817"	"LSM10"	"LSM10"	"MST074|MSTP074|LSM10"
"134353"	"LSM11"	"ENSG00000155858"	"LSM11"	"LSM11"	"AGS8|LSM11"
"26065"	"LSM14A"	"ENSG00000257103"	"LSM14A"	"LSM14A"	"C19orf13|FAM61A|RAP55|RAP55A|LSM14A"
"149986"	"LSM14B"	"ENSG00000149657"	"LSM14B"	"LSM14B"	"C20orf40|FAM61B|FT005|LSM13|RAP55B|bA11M20.3|LSM14B"
"57819"	"LSM2"	"ENSG00000204392"	"LSM2"	"LSM2"	"C6orf28|G7B|YBL026W|snRNP|LSM2"
"25804"	"LSM4"	"ENSG00000130520"	"LSM4"	"LSM4"	"GRP|YER112W|LSM4"
"23658"	"LSM5"	"ENSG00000106355"	"LSM5"	"LSM5"	"YER146W|LSM5"
"11157"	"LSM6"	"ENSG00000164167"	"LSM6"	"LSM6"	"YDR378C|LSM6"
"51690"	"LSM7"	"ENSG00000130332"	"LSM7"	"LSM7"	"YNL147W|LSM7"
"51691"	"LSM8"	"ENSG00000128534"	"LSM8"	"LSM8"	"NAA38|LSM8"
"286006"	"LSMEM1"	"ENSG00000181016"	"LSMEM1"	"LSMEM1"	"C7orf53|LSMEM1"
"132228"	"LSMEM2"	"ENSG00000179564"	"LSMEM2"	"LSMEM2"	"C3orf45|LSMEM2"
"4046"	"LSP1"	"ENSG00000130592"	"LSP1"	"LSP1"	"WP34|pp52|LSP1"
"645166"	"LSP1P5"	"ENSG00000288905"	"LSP1P5"	"LSP1P5"	"LSP1P5"
"51599"	"LSR"	"ENSG00000105699"	"LSR"	"LSR"	"ILDR3|LISCH7|LSR"
"4047"	"LSS"	"ENSG00000160285"	"LSS"	"LSS"	"APMR4|CTRCT44|HYPT14|OSC|LSS"
"7940"	"LST1"	"ENSG00000204482"	"LST1"	"LST1"	"B144|D6S49E|LST-1|LST1"
"4049"	"LTA"	"ENSG00000226979"	"LTA"	"LTA"	"LT|TNFB|TNFSF1|TNLG1E|LTA"
"4048"	"LTA4H"	"ENSG00000111144"	"LTA4H"	"LTA4H"	"LTA4H"
"4050"	"LTB"	"ENSG00000227507"	"LTB"	"LTB"	"TNFC|TNFSF3|TNLG1C|p33|LTB"
"1241"	"LTB4R"	"ENSG00000213903"	"LTB4R"	"LTB4R"	"BLT1|BLTR|CMKRL1|GPR16|LTB4R1|LTBR1|P2RY7|P2Y7|LTB4R"
"56413"	"LTB4R2"	"ENSG00000213906"	"LTB4R2"	"LTB4R2"	"BLT2|BLTR2|JULF2|KPG_004|LTB4-R 2|LTB4-R2|NOP9|LTB4R2"
"4052"	"LTBP1"	"ENSG00000049323"	"LTBP1"	"LTBP1"	"ARCL2E|LTBP1"
"4053"	"LTBP2"	"ENSG00000119681"	"LTBP2"	"LTBP2"	"C14orf141|GLC3D|LTBP3|MSPKA|MSTP031|WMS3|LTBP2"
"4054"	"LTBP3"	"ENSG00000168056"	"LTBP3"	"LTBP3"	"DASS|GPHYSD3|LTBP-3|LTBP2|STHAG6|pp6425|LTBP3"
"8425"	"LTBP4"	"ENSG00000090006"	"LTBP4"	"LTBP4"	"ARCL1C|LTBP-4|LTBP4L|LTBP4S|LTBP4"
"4055"	"LTBR"	"ENSG00000111321"	"LTBR"	"LTBR"	"D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFR3|TNFRSF3|LTBR"
"4056"	"LTC4S"	"ENSG00000213316"	"LTC4S"	"LTC4S"	"LTC4S"
"4057"	"LTF"	"ENSG00000012223"	"LTF"	"LTF"	"GIG12|HEL110|HLF2|LF|LTF"
"4058"	"LTK"	"ENSG00000062524"	"LTK"	"LTK"	"TYK1|LTK"
"26046"	"LTN1"	"ENSG00000198862"	"LTN1"	"LTN1"	"C21orf10|C21orf98|RNF160|ZNF294|LTN1"
"106182249"	"LUADT1"	"ENSG00000196634"	"LUADT1"	"LUADT1"	"LUADT1"
"100506895"	"LUARIS"	"ENSG00000231638"	"LUARIS"	"LUARIS"	"SCAT6|lncRNA32|LUARIS"
"55692"	"LUC7L"	"ENSG00000007392"	"LUC7L"	"LUC7L"	"LUC7B1|Luc7|SR+89|hLuc7B1|LUC7L"
"51631"	"LUC7L2"	"ENSG00000146963"	"LUC7L2"	"LUC7L2"	"CGI-59|CGI-74|LUC7B2|LUC7L2"
"51747"	"LUC7L3"	"ENSG00000108848"	"LUC7L3"	"LUC7L3"	"CRA|CREAP-1|CROP|LUC7A|OA48-18|hLuc7A|LUC7L3"
"4060"	"LUM"	"ENSG00000139329"	"LUM"	"LUM"	"LDC|SLRR2D|LUM"
"541468"	"LURAP1"	"ENSG00000171357"	"LURAP1"	"LURAP1"	"C1orf190|LRAP35a|LRP35A|LURAP1"
"286343"	"LURAP1L"	"ENSG00000153714"	"LURAP1L"	"LURAP1L"	"C9orf150|HYST0841|LRAP35b|bA3L8.2|LURAP1L"
"7798"	"LUZP1"	"ENSG00000169641"	"LUZP1"	"LUZP1"	"LUZP|LUZP1"
"338645"	"LUZP2"	"ENSG00000187398"	"LUZP2"	"LUZP2"	"KFSP2566|PRO6246|LUZP2"
"206338"	"LVRN"	"ENSG00000172901"	"LVRN"	"LVRN"	"APQ|AQPEP|TAQPEP|LVRN"
"56925"	"LXN"	"ENSG00000079257"	"LXN"	"LXN"	"ECI|TCI|LXN"
"8581"	"LY6D"	"ENSG00000167656"	"LY6D"	"LY6D"	"E48|Ly-6D|LY6D"
"4061"	"LY6E"	"ENSG00000160932"	"LY6E"	"LY6E"	"RIG-E|RIGE|SCA-2|SCA2|TSA-1|LY6E"
"58496"	"LY6G5B"	"ENSG00000240053"	"LY6G5B"	"LY6G5B"	"C6orf19|G5b|LY6G5B"
"80741"	"LY6G5C"	"ENSG00000204428"	"LY6G5C"	"LY6G5C"	"C6orf20|G5C|LY6G5CA|LY6G5CB|NG33|LY6G5C"
"80740"	"LY6G6C"	"ENSG00000204421"	"LY6G6C"	"LY6G6C"	"C6orf24|G6c|NG24|LY6G6C"
"58530"	"LY6G6D"	"ENSG00000244355"	"LY6G6D"	"LY6G6D"	"C6orf23|G6D|LY6-D|MEGT1|NG25|LY6G6D"
"110599563"	"LY6G6D"	"ENSG00000244355"	"LY6G6F-LY6G6D"	"LY6G6D"	"C6orf23|G6D|LY6-D|MEGT1|NG25|LY6G6D"
"259215"	"LY6G6F"	"ENSG00000204424"	"LY6G6F"	"LY6G6F"	"C6orf21|G6f|LY6G6|LY6G6D|NG32|LY6G6F"
"4062"	"LY6H"	"ENSG00000176956"	"LY6H"	"LY6H"	"NMLY6|LY6H"
"54742"	"LY6K"	"ENSG00000160886"	"LY6K"	"LY6K"	"CT97|HSJ001348|URLC10|ly-6K|LY6K"
"101928108"	"LY6L"	"ENSG00000261667"	"LY6L"	"LY6L"	"LY6L"
"105375795"	"LY6S"	"ENSG00000291309"	"LY6S"	"LY6S"	"LY6S"
"4065"	"LY75"	"ENSG00000054219"	"LY75"	"LY75"	"CD205|CLEC13B|DEC-205|GP200-MR6|LY-75|LY75"
"100526664"	"LY75-CD302"	"ENSG00000248672"	"LY75-CD302"	"LY75-CD302"	"CD205|CLEC13B|DEC-205|LY75|Ly-75|gp200-MR6|LY75-CD302"
"9450"	"LY86"	"ENSG00000112799"	"LY86"	"LY86"	"MD-1|MD1|MMD-1|dJ80N2.1|LY86"
"285780"	"LY86-AS1"	"ENSG00000216863"	"LY86-AS1"	"LY86-AS1"	"LY86-AS|LY86AS|LY86-AS1"
"4063"	"LY9"	"ENSG00000122224"	"LY9"	"LY9"	"CD229|SLAMF3|hly9|mLY9|LY9"
"23643"	"LY96"	"ENSG00000154589"	"LY96"	"LY96"	"ESOP-1|MD-2|MD2|ly-96|LY96"
"129530"	"LYG1"	"ENSG00000144214"	"LYG1"	"LYG1"	"LYGA1|SALW1939|LYG1"
"254773"	"LYG2"	"ENSG00000185674"	"LYG2"	"LYG2"	"LYGA2|LYGH|LYSG2|LYG2"
"4066"	"LYL1"	"ENSG00000104903"	"LYL1"	"LYL1"	"bHLHa18|LYL1"
"4067"	"LYN"	"ENSG00000254087"	"LYN"	"LYN"	"JTK8|p53Lyn|p56Lyn|LYN"
"66004"	"LYNX1"	"ENSG00000180155"	"LYNX1"	"LYNX1"	"LYNX1"
"111188157"	"LYNX1-SLURP2"	"ENSG00000284505"	"LYNX1-SLURP2"	"LYNX1-SLURP2"	"LYNX1-SLURP2"
"116372"	"LYPD1"	"ENSG00000150551"	"LYPD1"	"LYPD1"	"LYPDC1|PHTS|LYPD1"
"137797"	"LYPD2"	"ENSG00000197353"	"LYPD2"	"LYPD2"	"LYPDC2|UNQ430|LYPD2"
"27076"	"LYPD3"	"ENSG00000124466"	"LYPD3"	"LYPD3"	"C4.4A|LYPD3"
"147719"	"LYPD4"	"ENSG00000273111"	"LYPD4"	"LYPD4"	"SMR|LYPD4"
"284348"	"LYPD5"	"ENSG00000159871"	"LYPD5"	"LYPD5"	"HALDISIN|PRO4356|LYPD5"
"130574"	"LYPD6"	"ENSG00000187123"	"LYPD6"	"LYPD6"	"LYPD6"
"130576"	"LYPD6B"	"ENSG00000150556"	"LYPD6B"	"LYPD6B"	"CT116|LYPD7|LYPD6B"
"646627"	"LYPD8"	"ENSG00000259823"	"LYPD8"	"LYPD8"	"LYPD8"
"11313"	"LYPLA2"	"ENSG00000011009"	"LYPLA2"	"LYPLA2"	"APT-2|APT2|DJ886K2.4|LYPLA2"
"127018"	"LYPLAL1"	"ENSG00000143353"	"LYPLAL1"	"LYPLAL1"	"Q96AV0|LYPLAL1"
"643723"	"LYPLAL1-DT"	"ENSG00000228063"	"LYPLAL1-DT"	"LYPLAL1-DT"	"LYPLAL1-AS1|LYPLAL1-DT"
"57149"	"LYRM1"	"ENSG00000102897"	"LYRM1"	"LYRM1"	"A211C6.1|LYRM1"
"57226"	"LYRM2"	"ENSG00000083099"	"LYRM2"	"LYRM2"	"DJ122O8.2|LYRM2"
"57128"	"LYRM4"	"ENSG00000214113"	"LYRM4"	"LYRM4"	"C6orf149|CGI-203|COXPD19|ISD11|LYRM4"
"100129461"	"LYRM4-AS1"	"ENSG00000272142"	"LYRM4-AS1"	"LYRM4-AS1"	"LYRM4-AS1"
"90624"	"LYRM7"	"ENSG00000186687"	"LYRM7"	"LYRM7"	"C5orf31|MC3DN8|MZM1L|LYRM7"
"201229"	"LYRM9"	"ENSG00000232859"	"LYRM9"	"LYRM9"	"C17orf108|HSD24|LYRM9"
"388695"	"LYSMD1"	"ENSG00000163155"	"LYSMD1"	"LYSMD1"	"SB145|LYSMD1"
"256586"	"LYSMD2"	"ENSG00000140280"	"LYSMD2"	"LYSMD2"	"LYSMD2"
"116068"	"LYSMD3"	"ENSG00000176018"	"LYSMD3"	"LYSMD3"	"LYSMD3"
"145748"	"LYSMD4"	"ENSG00000183060"	"LYSMD4"	"LYSMD4"	"LYSMD4"
"1130"	"LYST"	"ENSG00000143669"	"LYST"	"LYST"	"CHS|CHS1|Mauve|LYST"
"10894"	"LYVE1"	"ENSG00000133800"	"LYVE1"	"LYVE1"	"CRSBP-1|HAR|LYVE-1|XLKD1|LYVE1"
"4069"	"LYZ"	"ENSG00000090382"	"LYZ"	"LYZ"	"LYZF1|LZM|LYZ"
"84569"	"LYZL1"	"ENSG00000120563"	"LYZL1"	"LYZL1"	"KAAG648|LYC2|LYZD1|PRO1278|bA534G20.1|LYZL1"
"119180"	"LYZL2"	"ENSG00000151033"	"LYZL2"	"LYZL2"	"LYZD2|LYZL2"
"131375"	"LYZL4"	"ENSG00000157093"	"LYZL4"	"LYZL4"	"LYC4|LYZA|LYZL4"
"57151"	"LYZL6"	"ENSG00000275722"	"LYZL6"	"LYZL6"	"HEL-S-6a|LYC1|LYZB|PRO1485|TKAL754|UNQ754|LYZL6"
"84328"	"LZIC"	"ENSG00000162441"	"LZIC"	"LZIC"	"LZIC"
"54585"	"LZTFL1"	"ENSG00000163818"	"LZTFL1"	"LZTFL1"	"BBS17|LZTFL1"
"8216"	"LZTR1"	"ENSG00000099949"	"LZTR1"	"LZTR1"	"BTBD29|LZTR-1|NS10|NS2|SWNTS2|LZTR1"
"11178"	"LZTS1"	"ENSG00000061337"	"LZTS1"	"LZTS1"	"F37|FEZ1|LZTS1"
"100874051"	"LZTS1-AS1"	"ENSG00000253733"	"LZTS1-AS1"	"LZTS1-AS1"	"LZTS1-AS1"
"84445"	"LZTS2"	"ENSG00000107816"	"LZTS2"	"LZTS2"	"LAPSER1|LZTS2"
"9762"	"LZTS3"	"ENSG00000088899"	"LZTS3"	"LZTS3"	"PROSAPIP1|LZTS3"
"130951"	"M1AP"	"ENSG00000159374"	"M1AP"	"M1AP"	"C2orf65|D6Mm5e|SPATA37|SPGF48|M1AP"
"4074"	"M6PR"	"ENSG00000003056"	"M6PR"	"M6PR"	"CD-M6PR|CD-MPR|MPR 46|MPR-46|MPR46|SMPR|M6PR"
"4081"	"MAB21L1"	"ENSG00000180660"	"MAB21L1"	"MAB21L1"	"CAGR1|COFG|Nbla00126|MAB21L1"
"10586"	"MAB21L2"	"ENSG00000181541"	"MAB21L2"	"MAB21L2"	"MCOPS14|MCSKS14|MAB21L2"
"126868"	"MAB21L3"	"ENSG00000173212"	"MAB21L3"	"MAB21L3"	"C1orf161|MAB21L3"
"79919"	"MAB21L4"	"ENSG00000172478"	"MAB21L4"	"MAB21L4"	"C2orf54|MAB21L4"
"346389"	"MACC1"	"ENSG00000183742"	"MACC1"	"MACC1"	"7A5|SH3BP4L|MACC1"
"100874041"	"MACC1-AS1"	"ENSG00000228598"	"MACC1-AS1"	"MACC1-AS1"	"MACC1-AS1"
"23499"	"MACF1"	"ENSG00000127603"	"MACF1"	"MACF1"	"ABP620|ACF7|KIAA0754|LIS9|Lnc-PMIF|MACF|OFC4|MACF1"
"90355"	"MACIR"	"ENSG00000181751"	"MACIR"	"MACIR"	"C5orf30|MACIR"
"55219"	"MACO1"	"ENSG00000204178"	"MACO1"	"MACO1"	"MACOILIN|TMEM57|MACO1"
"101929951"	"MACORIS"	"ENSG00000237797"	"MACORIS"	"MACORIS"	"MACORIS"
"28992"	"MACROD1"	"ENSG00000133315"	"MACROD1"	"MACROD1"	"LRP16|MACROD1"
"140733"	"MACROD2"	"ENSG00000172264"	"MACROD2"	"MACROD2"	"C20orf133|C2orf133|MACROD2"
"100379174"	"MACROD2-AS1"	"ENSG00000235914"	"MACROD2-AS1"	"MACROD2-AS1"	"BA318C17.1|NCRNA00186|MACROD2-AS1"
"140848"	"MACROD2-IT1"	"ENSG00000227927"	"MACROD2-IT1"	"MACROD2-IT1"	"C20orf68|NCRNA00227|bA467D7.4|MACROD2-IT1"
"9555"	"MACROH2A1"	"ENSG00000113648"	"MACROH2A1"	"MACROH2A1"	"H2A.y|H2A/y|H2AF12M|H2AFY|MACROH2A1.1|mH2A1|macroH2A1.2|MACROH2A1"
"55506"	"MACROH2A2"	"ENSG00000099284"	"MACROH2A2"	"MACROH2A2"	"H2AFY2|MACROH2A2"
"8379"	"MAD1L1"	"ENSG00000002822"	"MAD1L1"	"MAD1L1"	"MAD1|PIG9|TP53I9|TXBP181|MAD1L1"
"4085"	"MAD2L1"	"ENSG00000164109"	"MAD2L1"	"MAD2L1"	"HSMAD2|MAD2|MAD2L1"
"9587"	"MAD2L1BP"	"ENSG00000124688"	"MAD2L1BP"	"MAD2L1BP"	"CMT2|MAD2L1BP"
"10459"	"MAD2L2"	"ENSG00000116670"	"MAD2L2"	"MAD2L2"	"FANCV|MAD2B|POLZ2|REV7|MAD2L2"
"8174"	"MADCAM1"	"ENSG00000099866"	"MADCAM1"	"MADCAM1"	"MACAM1|MADCAM1"
"8567"	"MADD"	"ENSG00000110514"	"MADD"	"MADD"	"DEEAH|DENN|IG20|NEDDISH|RAB3GEP|RabGEF|MADD"
"101928943"	"MADD-AS1"	"ENSG00000256746"	"MADD-AS1"	"MADD-AS1"	"MADD-AS1"
"10296"	"MAEA"	"ENSG00000090316"	"MAEA"	"MAEA"	"EMLP|EMP|GID9|HLC-10|P44EMLP|PIG5|MAEA"
"84944"	"MAEL"	"ENSG00000143194"	"MAEL"	"MAEL"	"CT128|SPATA35|MAEL"
"389692"	"MAFA"	"ENSG00000182759"	"MAFA"	"MAFA"	"INSDM|RIPE3b1|hMafA|MAFA"
"104326051"	"MAFA-AS1"	"ENSG00000254338"	"MAFA-AS1"	"MAFA-AS1"	"TCONS_00014882|MAFA-AS1"
"9935"	"MAFB"	"ENSG00000204103"	"MAFB"	"MAFB"	"DURS3|KRML|MCTO|MAFB"
"23764"	"MAFF"	"ENSG00000185022"	"MAFF"	"MAFF"	"U-MAF|hMafF|MAFF"
"4097"	"MAFG"	"ENSG00000197063"	"MAFG"	"MAFG"	"hMAF|MAFG"
"7975"	"MAFK"	"ENSG00000198517"	"MAFK"	"MAFK"	"NFE2U|P18|MAFK"
"102467146"	"MAFTRR"	"ENSG00000261390"	"MAFTRR"	"MAFTRR"	"linc-MAF-4|lincMAF4|MAFTRR"
"4099"	"MAG"	"ENSG00000105695"	"MAG"	"MAG"	"GMA|S-MAG|SIGLEC-4A|SIGLEC4A|SPG75|MAG"
"4109"	"MAGEA10"	"ENSG00000124260"	"MAGEA10"	"MAGEA10"	"CT1.10|MAGE10|MAGEA10"
"4110"	"MAGEA11"	"ENSG00000185247"	"MAGEA11"	"MAGEA11"	"CT1.11|MAGE-11|MAGE11|MAGEA-11|MAGEA11"
"4111"	"MAGEA12"	"ENSG00000213401"	"MAGEA12"	"MAGEA12"	"CT1.12|MAGE12|MAGEA12"
"266740"	"MAGEA2B"	"ENSG00000183305"	"MAGEA2B"	"MAGEA2B"	"CT1.2|MAGE2|MAGEA2B"
"4102"	"MAGEA3"	"ENSG00000221867"	"MAGEA3"	"MAGEA3"	"CT1.3|HIP8|HYPD|MAGE3|MAGEA6|MAGEA3"
"4103"	"MAGEA4"	"ENSG00000147381"	"MAGEA4"	"MAGEA4"	"CT1.4|MAGE-41|MAGE-X2|MAGE4|MAGE4A|MAGE4B|MAGEA4"
"4105"	"MAGEA6"	"ENSG00000197172"	"MAGEA6"	"MAGEA6"	"CT1.6|MAGE-3b|MAGE3B|MAGE6|MAGEA6"
"4107"	"MAGEA8"	"ENSG00000156009"	"MAGEA8"	"MAGEA8"	"CT1.8|MAGE8|MAGEA8"
"4108"	"MAGEA9"	"ENSG00000123584"	"MAGEA9"	"MAGEA9"	"CT1.9|MAGE9|MAGEA9"
"728269"	"MAGEA9B"	"ENSG00000267978"	"MAGEA9B"	"MAGEA9B"	"MAGEA9B"
"4112"	"MAGEB1"	"ENSG00000214107"	"MAGEB1"	"MAGEB1"	"CT3.1|DAM10|MAGE-Xp|MAGEL1|MAGEB1"
"139422"	"MAGEB10"	"ENSG00000177689"	"MAGEB10"	"MAGEB10"	"MAGEB10"
"139604"	"MAGEB16"	"ENSG00000189023"	"MAGEB16"	"MAGEB16"	"MAGEB16"
"645864"	"MAGEB17"	"ENSG00000182798"	"MAGEB17"	"MAGEB17"	"MAGEB17"
"286514"	"MAGEB18"	"ENSG00000176774"	"MAGEB18"	"MAGEB18"	"MAGEB18"
"4113"	"MAGEB2"	"ENSG00000099399"	"MAGEB2"	"MAGEB2"	"CT3.2|DAM6|MAGE-XP-2|MAGEB2"
"4114"	"MAGEB3"	"ENSG00000198798"	"MAGEB3"	"MAGEB3"	"CT3.5|MAGEB3"
"4115"	"MAGEB4"	"ENSG00000120289"	"MAGEB4"	"MAGEB4"	"CT3.6|MAGEB4"
"347541"	"MAGEB5"	"ENSG00000188408"	"MAGEB5"	"MAGEB5"	"CT3.3|MAGE-B5|MAGEB5"
"158809"	"MAGEB6"	"ENSG00000176746"	"MAGEB6"	"MAGEB6"	"CT3.4|MAGE-B6|MAGEB6A|MAGEB6"
"392433"	"MAGEB6B"	"ENSG00000232030"	"MAGEB6B"	"MAGEB6B"	"MAGEB6P1|MAGEB6B"
"9947"	"MAGEC1"	"ENSG00000155495"	"MAGEC1"	"MAGEC1"	"CT7|CT7.1|MAGEC1"
"51438"	"MAGEC2"	"ENSG00000046774"	"MAGEC2"	"MAGEC2"	"CT10|HCA587|MAGEE1|MAGEC2"
"139081"	"MAGEC3"	"ENSG00000165509"	"MAGEC3"	"MAGEC3"	"CT7.2|HCA2|MAGE-C3|MAGEC4|MAGEC3"
"9500"	"MAGED1"	"ENSG00000179222"	"MAGED1"	"MAGED1"	"DLXIN-1|NRAGE|MAGED1"
"10916"	"MAGED2"	"ENSG00000102316"	"MAGED2"	"MAGED2"	"11B6|BARTS5|BCG-1|BCG1|HCA10|MAGE-D2|MAGED2"
"728239"	"MAGED4"	"ENSG00000154545"	"MAGED4"	"MAGED4"	"MAGE-D4|MAGE-E1|MAGE1|MAGEE1|MAGED4"
"81557"	"MAGED4B"	"ENSG00000187243"	"MAGED4B"	"MAGED4B"	"MAGED4B"
"57692"	"MAGEE1"	"ENSG00000198934"	"MAGEE1"	"MAGEE1"	"DAMAGE|HCA1|MAGEE1"
"139599"	"MAGEE2"	"ENSG00000186675"	"MAGEE2"	"MAGEE2"	"HCA3|MAGEE2"
"64110"	"MAGEF1"	"ENSG00000177383"	"MAGEF1"	"MAGEF1"	"MAGE-F1|MAGEF1"
"28986"	"MAGEH1"	"ENSG00000187601"	"MAGEH1"	"MAGEH1"	"01-Apr|01-Apr|MAGEH|MAGEH1"
"54551"	"MAGEL2"	"ENSG00000254585"	"MAGEL2"	"MAGEL2"	"NDNL1|PWLS|SHFYNG|nM15|MAGEL2"
"9223"	"MAGI1"	"ENSG00000151276"	"MAGI1"	"MAGI1"	"AIP-3|AIP3|BAIAP1|BAP-1|BAP1|MAGI-1|MAGI-1b|Magi1d|TNRC19|WWP3|MAGI1"
"100873983"	"MAGI1-AS1"	"ENSG00000240175"	"MAGI1-AS1"	"MAGI1-AS1"	"MAGI1-AS1"
"151877"	"MAGI1-IT1"	"ENSG00000272610"	"MAGI1-IT1"	"MAGI1-IT1"	"MAGI1-IT1"
"9863"	"MAGI2"	"ENSG00000187391"	"MAGI2"	"MAGI2"	"ACVRIP1|AIP-1|AIP1|ARIP1|MAGI-2|NPHS15|SSCAM|MAGI2"
"100874021"	"MAGI2-AS2"	"ENSG00000226978"	"MAGI2-AS2"	"MAGI2-AS2"	"MAGI2-AS2"
"100505881"	"MAGI2-AS3"	"ENSG00000234456"	"MAGI2-AS3"	"MAGI2-AS3"	"MAGI2-AS3"
"260425"	"MAGI3"	"ENSG00000081026"	"MAGI3"	"MAGI3"	"MAGI-3|dJ730K3.2|MAGI3"
