gene_name	expression
AC021785.1	0
AC021818.1	0
AC021818.2	0
AC021820.1	0
AC021851.1	7
AC021851.2	0
AC021860.1	0
AC021876.1	0
AC021915.1	0
AC021915.2	0
AC021945.1	4
AC021979.1	0
AC021979.2	0
AC021979.3	4
AC022001.1	1
AC022001.2	1
AC022001.3	0
AC022007.1	2
AC022017.1	0
AC022018.1	0
AC022022.1	0
AC022022.2	0
AC022023.1	2
AC022028.1	0
AC022028.2	0
AC022031.1	2
AC022031.2	0
AC022034.1	28
AC022034.2	0
AC022034.3	1
AC022034.4	0
AC022035.1	0
AC022039.1	0
AC022068.1	0
AC022069.1	8
AC022075.1	128
AC022079.1	6
AC022079.2	0
AC022080.1	0
AC022080.2	0
AC022080.3	2
AC022081.1	0
AC022087.1	0
AC022092.1	0
AC022098.1	38
AC022098.2	1
AC022098.3	1
AC022098.4	4
AC022100.1	0
AC022101.1	0
AC022106.1	0
AC022106.2	0
AC022107.1	1
AC022113.1	0
AC022118.1	0
AC022121.1	1
AC022126.1	1
AC022133.1	0
AC022137.1	0
AC022137.2	0
AC022137.3	3
AC022137.4	0
AC022140.1	0
AC022140.2	1
AC022144.1	0
AC022145.1	0
AC022145.2	0
AC022146.1	0
AC022146.2	0
AC022148.1	0
AC022148.2	0
AC022149.1	0
AC022149.2	0
AC022150.1	0
AC022150.2	0
AC022150.3	0
AC022150.4	38
AC022154.1	4
AC022164.1	1
AC022165.1	0
AC022166.1	0
AC022166.2	0
AC022167.1	3
AC022167.2	5
AC022167.3	2
AC022167.4	1
AC022168.1	0
AC022173.1	0
AC022182.1	14
AC022182.2	13
AC022182.3	4
AC022188.1	0
AC022196.1	0
AC022201.1	0
AC022201.2	0
AC022202.1	0
AC022206.1	0
AC022210.1	7
AC022210.2	1
AC022211.1	56
AC022211.2	9
AC022211.3	10
AC022211.4	4
AC022215.1	1
AC022215.2	0
AC022217.1	15
AC022217.2	0
AC022217.3	6
AC022217.4	0
AC022239.1	67
AC022239.2	0
AC022254.1	0
AC022267.1	0
AC022272.1	0
AC022274.1	0
AC022276.1	0
AC022296.1	0
AC022296.2	0
AC022296.3	0
AC022306.1	0
AC022306.2	0
AC022306.3	0
AC022308.1	0
AC022325.1	0
AC022325.2	1
AC022335.1	0
AC022336.1	0
AC022336.2	0
AC022336.3	2
AC022360.1	0
AC022360.2	0
AC022364.1	6
AC022364.2	0
AC022367.1	0
AC022382.1	2
AC022382.2	0
AC022384.1	0
AC022387.1	1
AC022387.2	0
AC022392.1	0
AC022395.1	0
AC022400.1	0
AC022400.10	0
AC022400.2	0
AC022400.3	0
AC022400.4	1
AC022400.5	4
AC022400.6	23
AC022400.7	8
AC022400.8	174
AC022400.9	8
AC022404.1	0
AC022405.1	5
AC022413.1	7
AC022413.2	0
AC022414.1	0
AC022415.1	2
AC022415.2	4
AC022417.1	4
AC022418.1	0
AC022424.1	0
AC022424.2	0
AC022431.1	0
AC022432.1	0
AC022433.1	1
AC022440.1	1
AC022441.1	1
AC022441.2	0
AC022441.3	0
AC022445.1	0
AC022447.1	0
AC022447.2	0
AC022447.3	0
AC022447.4	0
AC022447.5	1
AC022447.6	0
AC022447.7	0
AC022463.1	0
AC022467.1	2
AC022467.2	0
AC022469.1	0
AC022469.2	0
AC022483.1	0
AC022486.1	0
AC022493.1	2
AC022493.2	0
AC022494.1	1
AC022497.1	0
AC022498.1	0
AC022498.2	21
AC022506.1	0
AC022506.2	6
AC022507.1	0
AC022509.1	0
AC022509.2	0
AC022509.3	1
AC022509.4	0
AC022509.5	0
AC022511.1	0
AC022513.1	0
AC022517.1	0
AC022523.1	0
AC022523.2	0
AC022523.3	0
AC022532.1	6
AC022535.1	1
AC022535.2	0
AC022535.3	0
AC022537.1	0
AC022540.1	0
AC022558.1	33
AC022558.2	0
AC022558.3	0
AC022559.1	0
AC022596.1	0
AC022596.2	0
AC022601.1	0
AC022613.1	0
AC022613.2	0
AC022613.3	0
AC022616.1	0
AC022616.2	4
AC022616.3	0
AC022616.4	0
AC022616.5	0
AC022616.6	0
AC022616.7	0
AC022616.8	0
AC022634.1	0
AC022634.2	0
AC022655.1	0
AC022655.2	0
AC022662.1	0
AC022679.1	0
AC022679.2	0
AC022690.1	0
AC022690.2	0
AC022695.1	0
AC022695.2	0
AC022695.3	0
AC022706.1	2
AC022709.1	0
AC022710.1	0
AC022726.1	3
AC022726.2	1
AC022730.1	0
AC022730.2	0
AC022730.3	0
AC022730.4	0
AC022733.1	0
AC022733.2	0
AC022743.1	0
AC022748.1	0
AC022748.2	1
AC022748.3	0
AC022762.1	2
AC022762.2	6
AC022778.1	2
AC022784.1	2
AC022784.2	0
AC022784.3	0
AC022784.4	0
AC022784.5	0
AC022784.6	0
AC022790.1	0
AC022795.1	0
AC022796.1	1
AC022809.1	0
AC022816.1	2
AC022819.1	2
AC022826.1	0
AC022826.2	0
AC022832.1	0
AC022832.2	0
AC022858.1	0
AC022868.1	8
AC022868.2	17
AC022872.1	1
AC022874.1	0
AC022878.1	0
AC022880.1	0
AC022880.2	0
AC022882.1	0
AC022893.1	48
AC022893.2	1
AC022893.3	0
AC022898.1	0
AC022898.2	0
AC022903.1	0
AC022903.2	1
AC022905.1	0
AC022915.1	0
AC022915.2	0
AC022915.3	0
AC022916.1	0
AC022916.2	0
AC022916.3	0
AC022916.4	0
AC022919.1	3
AC022929.1	0
AC022929.2	0
AC022960.1	0
AC022960.2	4
AC022960.3	0
AC022966.1	1524
AC022966.2	0
AC022966.3	3
AC022968.1	3
AC022973.1	0
AC022973.2	0
AC022973.3	0
AC022973.4	0
AC023024.1	1
AC023024.2	0
AC023034.1	0
AC023043.1	0
AC023043.2	0
AC023043.3	0
AC023043.4	0
AC023049.1	0
AC023050.1	0
AC023050.2	1
AC023050.3	0
AC023050.4	1
AC023051.1	0
AC023051.2	0
AC023055.1	13
AC023078.1	0
AC023078.2	0
AC023078.3	0
AC023078.4	0
AC023078.5	0
AC023078.6	0
AC023078.7	0
AC023090.1	0
AC023090.2	6
AC023095.1	0
AC023115.1	0
AC023128.1	0
AC023128.2	0
AC023136.1	1
AC023137.1	92
AC023141.1	0
AC023141.10	0
AC023141.11	0
AC023141.12	0
AC023141.13	0
AC023141.2	0
AC023141.3	0
AC023141.4	0
AC023141.5	0
AC023141.6	0
AC023141.7	0
AC023141.8	0
AC023141.9	0
AC023154.1	1
AC023157.1	0
AC023157.2	0
AC023157.3	27
AC023158.1	0
AC023158.2	0
AC023161.1	0
AC023161.2	2
AC023162.1	0
AC023194.1	0
AC023194.2	0
AC023194.3	0
AC023200.1	0
AC023202.1	0
AC023206.1	0
AC023232.1	0
AC023245.1	0
AC023245.2	0
AC023271.1	0
AC023274.1	0
AC023274.2	0
AC023282.1	2
AC023283.1	0
AC023300.1	0
AC023300.2	0
AC023300.3	0
AC023301.1	0
AC023302.1	6
AC023302.2	1
AC023310.1	0
AC023310.2	0
AC023310.3	0
AC023310.4	0
AC023347.1	1
AC023347.2	0
AC023355.1	9
AC023385.1	0
AC023389.1	3
AC023389.2	14
AC023394.1	0
AC023394.2	0
AC023403.1	1
AC023421.1	0
AC023421.2	0
AC023424.1	0
AC023424.2	0
AC023424.3	0
AC023442.1	0
AC023442.2	0
AC023442.3	0
AC023449.1	0
AC023449.2	15
AC023468.1	0
AC023469.1	0
AC023469.2	0
AC023480.1	0
AC023481.1	1
AC023483.1	1
AC023490.1	0
AC023490.2	0
AC023490.3	0
AC023490.4	0
AC023494.1	0
AC023503.1	0
AC023509.1	0
AC023509.2	1
AC023509.3	13
AC023509.4	3
AC023509.5	0
AC023510.1	0
AC023510.2	0
AC023511.1	0
AC023511.2	0
AC023511.3	1
AC023512.1	0
AC023513.1	0
AC023538.1	0
AC023575.1	0
AC023590.1	1
AC023593.1	1
AC023595.1	0
AC023632.1	2
AC023632.2	3
AC023632.3	0
AC023632.4	0
AC023632.5	0
AC023644.1	0
AC023669.1	0
AC023669.2	0
AC023762.1	0
AC023781.1	1
AC023787.1	0
AC023787.2	0
AC023787.3	0
AC023790.1	0
AC023790.2	1
AC023794.1	3
AC023794.2	0
AC023794.3	2
AC023794.4	15
AC023794.5	0
AC023794.6	0
AC023796.1	0
AC023796.2	0
AC023813.1	0
AC023813.2	0
AC023813.3	0
AC023813.4	0
AC023818.1	34
AC023824.1	0
AC023824.2	0
AC023824.3	0
AC023824.4	0
AC023824.5	0
AC023824.6	0
AC023825.1	0
AC023825.2	0
AC023827.1	0
AC023830.1	0
AC023830.2	0
AC023830.3	0
AC023855.1	0
AC023866.1	0
AC023866.2	0
AC023886.1	1
AC023886.2	2
AC023905.1	0
AC023906.1	1
AC023906.2	0
AC023906.3	0
AC023906.4	0
AC023906.5	2
AC023908.1	3
AC023908.2	0
AC023908.3	0
AC023932.1	0
AC023934.1	0
AC023946.1	0
AC023968.1	0
AC023968.2	0
AC023983.1	0
AC023983.2	0
AC024022.1	0
AC024023.1	0
AC024028.1	0
AC024060.1	9
AC024067.1	0
AC024075.1	20
AC024075.2	41
AC024075.3	0
AC024082.1	0
AC024082.2	0
AC024084.1	4
AC024085.1	0
AC024132.1	0
AC024132.2	0
AC024132.3	0
AC024145.1	0
AC024153.1	0
AC024224.1	0
AC024224.2	0
AC024230.1	1
AC024236.1	0
AC024243.1	2
AC024255.1	0
AC024257.1	0
AC024257.2	0
AC024257.3	50
AC024257.4	0
AC024257.5	0
AC024267.1	2
AC024267.2	0
AC024267.3	0
AC024267.4	1
AC024267.5	0
AC024267.6	1
AC024270.1	0
AC024270.2	0
AC024270.3	0
AC024270.4	2
AC024270.5	1
AC024288.1	0
AC024293.1	36
AC024337.1	0
AC024337.2	0
AC024341.1	0
AC024361.1	3
AC024361.2	0
AC024361.3	0
AC024382.1	2
AC024405.1	4
AC024405.2	0
AC024451.1	0
AC024451.2	0
AC024451.3	0
AC024451.4	7
AC024475.1	0
AC024475.2	0
AC024475.3	2
AC024475.4	3
AC024558.1	0
AC024559.1	0
AC024559.2	0
AC024560.1	1
AC024560.2	1
AC024560.3	0
AC024560.4	4
AC024560.5	3
AC024563.1	0
AC024563.2	0
AC024568.1	4
AC024575.1	2
AC024579.1	0
AC024580.1	3
AC024580.2	0
AC024581.1	0
AC024581.2	0
AC024587.1	0
AC024587.2	1
AC024588.1	0
AC024589.1	0
AC024589.2	0
AC024592.1	0
AC024592.2	0
AC024592.3	0
AC024595.1	0
AC024597.1	0
AC024598.1	0
AC024603.1	0
AC024610.1	0
AC024610.2	0
AC024614.1	0
AC024614.2	0
AC024614.3	0
AC024614.4	0
AC024619.1	0
AC024619.2	0
AC024619.3	0
AC024619.4	2
AC024651.1	0
AC024651.2	0
AC024651.3	0
AC024681.1	0
AC024681.2	2
AC024730.1	0
AC024884.1	2
AC024884.2	3
AC024896.1	5
AC024901.1	0
AC024909.1	9
AC024933.1	0
AC024933.2	1
AC024937.1	0
AC024937.2	1
AC024937.3	0
AC024940.1	22
AC024940.2	6
AC024940.3	16
AC024940.4	0
AC024940.5	0
AC024940.6	10
AC024941.1	0
AC024941.2	0
AC024958.1	0
AC024995.1	1
AC024996.1	0
AC025030.1	0
AC025030.2	0
AC025031.1	0
AC025031.2	0
AC025031.3	35
AC025031.4	31
AC025031.5	11
AC025033.1	0
AC025034.1	2
AC025034.2	0
AC025035.1	0
AC025038.1	0
AC025040.1	0
AC025040.2	2
AC025043.1	0
AC025048.1	0
AC025048.2	4
AC025048.3	0
AC025048.4	0
AC025048.5	0
AC025048.6	1
AC025048.7	0
AC025062.1	0
AC025062.2	0
AC025062.3	0
AC025125.1	0
AC025154.1	0
AC025154.2	0
AC025159.1	129
AC025160.1	0
AC025161.1	0
AC025162.1	2
AC025162.2	1
AC025164.1	40
AC025164.2	1
AC025165.1	1
AC025165.2	3
AC025165.3	0
AC025165.4	4
AC025165.5	5
AC025165.6	0
AC025166.1	0
AC025171.1	43
AC025171.2	150
AC025171.3	19
AC025171.4	3
AC025171.5	3
AC025174.1	0
AC025175.1	1
AC025175.2	0
AC025176.1	1
AC025178.1	4
AC025180.1	2
AC025181.1	1
AC025181.2	58
AC025183.1	0
AC025183.2	0
AC025183.3	0
AC025183.4	1
AC025186.1	0
AC025187.1	0
AC025188.1	0
AC025198.1	0
AC025211.1	0
AC025244.1	0
AC025244.2	0
AC025252.1	3
AC025252.2	0
AC025253.1	0
AC025253.2	0
AC025254.1	0
AC025257.1	8
AC025259.1	2
AC025259.2	3
AC025259.3	0
AC025260.1	2
AC025262.1	0
AC025262.2	1
AC025262.3	0
AC025262.4	1
AC025263.1	6
AC025263.2	0
AC025263.3	1
AC025265.1	2
AC025265.2	1
AC025265.3	0
AC025268.1	0
AC025271.1	0
AC025271.2	0
AC025271.3	0
AC025271.4	0
AC025272.1	0
AC025277.1	0
AC025278.1	0
AC025278.2	0
AC025278.3	0
AC025279.1	0
AC025279.2	0
AC025279.3	0
AC025280.1	2
AC025280.2	0
AC025280.3	0
AC025281.1	0
AC025283.1	0
AC025283.2	0
AC025283.3	0
AC025284.1	2
AC025287.1	0
AC025287.2	0
AC025287.3	1
AC025287.4	0
AC025287.5	0
AC025300.1	0
AC025366.1	0
AC025370.1	0
AC025370.2	0
AC025419.1	0
AC025423.1	17
AC025423.2	0
AC025423.3	1
AC025423.4	0
AC025423.5	0
AC025428.1	1
AC025430.1	2
AC025431.1	0
AC025434.1	0
AC025437.1	2
AC025437.2	1
AC025437.3	0
AC025437.4	6
AC025437.5	0
AC025437.6	0
AC025442.1	1
AC025442.2	19
AC025445.1	2
AC025449.1	5
AC025449.2	34
AC025458.1	0
AC025459.1	0
AC025465.1	0
AC025465.2	0
AC025465.3	0
AC025465.4	0
AC025470.1	2
AC025470.2	0
AC025475.1	0
AC025475.2	0
AC025508.1	0
AC025518.1	0
AC025521.1	0
AC025524.1	0
AC025524.2	1
AC025538.1	0
AC025539.1	0
AC025554.1	0
AC025566.1	0
AC025569.1	4
AC025572.1	0
AC025574.1	0
AC025575.1	0
AC025575.2	0
AC025576.1	0
AC025576.2	0
AC025576.3	0
AC025578.1	0
AC025580.1	0
AC025580.2	0
AC025580.3	0
AC025588.1	0
AC025588.2	0
AC025588.3	0
AC025588.4	0
AC025594.1	1
AC025594.2	10
AC025614.1	0
AC025627.1	0
AC025627.2	0
AC025627.3	0
AC025627.4	0
AC025647.1	0
AC025674.1	0
AC025674.2	1
AC025678.1	0
AC025678.2	0
AC025678.3	11
AC025682.1	5
AC025741.1	0
AC025750.1	0
AC025750.2	0
AC025752.1	0
AC025754.1	0
AC025754.2	0
AC025755.1	0
AC025756.1	0
AC025766.1	9
AC025768.1	0
AC025773.1	1
AC025774.1	0
AC025809.1	0
AC025809.2	0
AC025810.1	0
AC025811.1	0
AC025822.1	0
AC025822.2	0
AC025839.1	0
AC025857.1	0
AC025857.2	0
AC025871.1	0
AC025871.2	0
AC025871.3	0
AC025881.1	0
AC025884.1	2
AC025884.2	0
AC025884.3	0
AC025887.1	0
AC025887.2	1
AC025917.1	1
AC025918.1	1
AC025918.2	1
AC025946.1	1
AC025946.2	0
AC025947.1	0
AC026100.1	0
AC026108.1	0
AC026108.2	0
AC026111.1	1
AC026116.1	0
AC026117.1	0
AC026120.1	0
AC026120.2	0
AC026120.3	0
AC026124.1	1
AC026124.2	136
AC026150.1	2
AC026150.2	0
AC026150.3	0
AC026167.1	0
AC026185.1	0
AC026191.1	1
AC026202.1	0
AC026202.2	4
AC026202.3	7
AC026250.1	12
AC026254.1	0
AC026254.2	0
AC026271.1	32
AC026271.2	0
AC026271.3	0
AC026271.4	0
AC026273.1	0
AC026304.1	4
AC026310.1	0
AC026310.2	1
AC026310.3	16
AC026316.1	0
AC026316.2	0
AC026316.3	1
AC026316.4	0
AC026316.5	1
AC026320.1	0
AC026320.2	0
AC026320.3	0
AC026329.1	0
AC026333.1	0
AC026333.2	0
AC026333.3	0
AC026333.4	5
AC026336.1	0
AC026336.2	0
AC026336.3	0
AC026336.4	0
AC026336.5	0
AC026341.1	3
AC026341.2	0
AC026341.3	0
AC026347.1	1
AC026348.1	0
AC026353.1	0
AC026355.1	1
AC026355.2	0
AC026355.3	0
AC026356.1	6
AC026356.2	5
AC026358.1	0
AC026362.1	0
AC026362.2	4
AC026367.1	0
AC026367.2	0
AC026367.3	1
AC026368.1	10
AC026369.1	0
AC026369.2	0
AC026369.3	0
AC026371.1	0
AC026391.1	0
AC026396.1	0
AC026401.1	0
AC026401.2	52
AC026401.3	159
AC026402.1	0
AC026402.2	0
AC026403.1	6
AC026407.1	0
AC026408.1	0
AC026410.1	1
AC026410.2	0
AC026410.3	4
AC026412.1	24
AC026412.2	1
AC026412.3	0
AC026414.1	0
AC026415.1	0
AC026421.1	0
AC026422.1	0
AC026427.1	0
AC026427.2	0
AC026433.1	0
AC026434.1	0
AC026436.1	3
AC026444.1	0
AC026458.1	0
AC026458.2	0
AC026461.1	0
AC026461.2	0
AC026461.3	0
AC026461.4	0
AC026462.1	4
AC026462.2	0
AC026462.3	0
AC026462.4	0
AC026462.5	1
AC026464.1	0
AC026464.2	0
AC026464.3	0
AC026464.4	0
AC026464.5	3
AC026464.6	0
AC026468.1	0
AC026469.1	0
AC026470.1	340
AC026470.2	0
AC026470.3	0
AC026470.4	0
AC026471.1	85
AC026471.2	6
AC026471.3	6
AC026471.4	13
AC026471.5	0
AC026471.6	1
AC026474.1	0
AC026477.1	0
AC026495.1	0
AC026495.2	2
AC026523.1	1
AC026523.2	2
AC026523.3	0
AC026523.4	0
AC026583.1	0
AC026585.1	0
AC026616.1	0
AC026620.1	0
AC026620.2	0
AC026624.1	0
AC026634.1	6
AC026688.1	0
AC026688.2	2
AC026689.1	0
AC026691.1	13
AC026700.1	1
AC026704.1	0
AC026719.1	0
AC026725.1	1
AC026726.1	0
AC026726.2	0
AC026736.1	0
AC026740.1	5
AC026740.2	0
AC026740.3	0
AC026741.1	6
AC026746.1	0
AC026748.1	9
AC026748.3	14
AC026765.1	0
AC026765.2	0
AC026765.3	0
AC026770.1	1
AC026771.1	0
AC026774.1	0
AC026774.2	0
AC026780.1	0
AC026780.2	0
AC026782.1	0
AC026782.2	0
AC026784.1	0
AC026785.1	0
AC026785.2	0
AC026785.3	0
AC026786.1	0
AC026786.2	0
AC026787.1	0
AC026790.1	0
AC026797.1	0
AC026798.1	0
AC026801.1	0
AC026801.2	0
AC026803.1	1
AC026803.2	4
AC026803.3	0
AC026826.1	0
AC026826.2	0
AC026826.3	0
AC026877.1	3
AC026884.1	0
AC026887.1	0
AC026888.1	0
AC026894.1	0
AC026898.1	0
AC026904.1	0
AC026904.2	1
AC026904.3	0
AC026950.2	0
AC026951.1	0
AC026951.2	0
AC026954.1	1
AC026954.2	0
AC026954.3	0
AC026956.1	0
AC026956.2	0
AC026979.1	0
AC026979.2	62
AC026979.3	3
AC026979.4	14
AC026991.1	0
AC026991.2	0
AC026992.1	0
AC026992.2	0
AC027013.1	0
AC027018.1	0
AC027020.1	0
AC027020.2	2
AC027026.1	1
AC027031.1	0
AC027031.2	2
AC027045.1	0
AC027045.2	0
AC027045.3	0
AC027088.1	0
AC027088.2	0
AC027088.3	0
AC027088.4	0
AC027088.5	1
AC027097.1	26
AC027097.2	62
AC027104.1	0
AC027117.1	1
AC027117.2	0
AC027119.1	0
AC027124.1	0
AC027124.2	0
AC027128.1	0
AC027129.1	0
AC027130.1	0
AC027139.1	0
AC027139.2	0
AC027176.1	0
AC027176.2	1
AC027176.3	0
AC027216.1	0
AC027228.1	0
AC027228.2	1
AC027228.3	0
AC027229.1	0
AC027237.1	250
AC027237.2	1
AC027237.3	0
AC027237.4	1
AC027237.5	0
AC027243.1	0
AC027243.2	0
AC027243.3	0
AC027250.1	0
AC027250.2	0
AC027251.1	0
AC027271.1	1
AC027277.1	0
AC027277.2	0
AC027279.1	4
AC027279.2	0
AC027279.3	0
AC027279.4	5
AC027281.1	0
AC027281.2	0
AC027287.1	1
AC027287.2	1
AC027288.1	0
AC027288.2	0
AC027288.3	0
AC027290.1	4
AC027290.2	2511
AC027306.1	0
AC027307.1	0
AC027307.2	6
AC027307.3	16
AC027308.1	0
AC027309.1	0
AC027309.2	0
AC027309.3	1
AC027312.1	0
AC027313.1	0
AC027315.1	0
AC027319.1	0
AC027329.1	0
AC027334.1	0
AC027335.1	0
AC027335.2	0
AC027338.1	1
AC027338.2	0
AC027343.1	0
AC027343.2	0
AC027343.3	0
AC027345.1	0
AC027348.1	0
AC027348.2	0
AC027369.1	0
AC027369.2	0
AC027369.3	0
AC027369.4	0
AC027369.5	0
AC027369.6	0
AC027373.1	115
AC027419.1	0
AC027419.2	0
AC027449.1	0
AC027451.1	0
AC027455.1	0
AC027458.1	0
AC027506.1	0
AC027514.1	24
AC027514.2	0
AC027541.1	0
AC027544.1	22
AC027544.2	15
AC027544.3	0
AC027559.1	0
AC027575.1	0
AC027575.2	6
AC027584.1	1
AC027601.1	0
AC027601.2	3
AC027601.3	0
AC027601.4	1
AC027601.5	0
AC027601.6	13
AC027607.1	1
AC027612.1	0
AC027612.2	1
AC027612.3	4
AC027612.4	0
AC027612.5	0
AC027613.1	0
AC027627.1	0
AC027644.1	8
AC027644.2	0
AC027644.3	37
AC027644.4	9
AC027667.1	0
AC027673.1	0
AC027682.1	20
AC027682.2	0
AC027682.3	0
AC027682.4	12
AC027682.5	0
AC027682.6	4
AC027682.7	20
AC027688.1	0
AC027688.2	0
AC027698.1	0
AC027701.1	0
AC027702.1	0
AC027763.1	18
AC027763.2	1
AC027779.1	0
AC027796.1	0
AC027796.2	2
AC027796.3	0
AC027796.4	3
AC027796.5	1
AC027801.1	0
AC027801.2	0
AC027801.3	2
AC027801.4	12
AC027804.1	0
AC027807.1	0
AC027807.2	0
AC027808.1	0
AC027808.2	0
AC027811.1	2
AC032011.1	5
AC032019.1	0
AC032019.2	0
AC032044.1	0
AC032044.2	0
AC034102.1	275
AC034102.2	0
AC034102.3	0
AC034102.4	0
AC034102.5	0
AC034102.6	3
AC034102.7	2
AC034102.8	0
AC034102.9	0
AC034105.1	1
AC034105.2	0
AC034105.3	1
AC034105.4	0
AC034105.5	0
AC034110.1	0
AC034111.1	27
AC034111.2	3
AC034114.1	0
AC034114.2	1
AC034139.1	0
AC034148.1	0
AC034154.1	2
AC034159.1	0
AC034159.2	0
AC034187.1	1
AC034193.1	0
AC034195.1	0
AC034198.1	0
AC034198.2	18
AC034199.1	0
AC034205.1	0
AC034205.2	0
AC034205.3	0
AC034206.1	0
AC034207.1	0
AC034213.1	0
AC034222.1	0
AC034222.2	0
AC034223.1	0
AC034223.2	0
AC034226.1	0
AC034228.1	0
AC034228.2	0
AC034228.3	0
AC034228.4	0
AC034229.1	0
AC034229.2	0
AC034229.3	0
AC034229.4	0
AC034229.5	0
AC034229.6	0
AC034231.1	10
AC034232.1	0
AC034232.2	0
AC034234.1	0
AC034236.1	37
AC034236.2	10
AC034236.3	1
AC034238.1	0
AC034238.2	0
AC034238.3	0
AC034243.1	0
AC034244.1	0
AC034244.2	1
AC034245.1	0
AC034268.1	0
AC034268.2	0
AC035139.1	2
AC035139.2	0
AC035140.1	0
AC036101.1	0
AC036103.1	1
AC036108.1	0
AC036108.2	2
AC036108.3	15
AC036111.1	0
AC036111.2	0
AC036111.3	0
AC036164.1	0
AC036176.1	2
AC036176.2	78
AC036176.3	0
AC036214.1	2
AC036214.2	23
AC036214.3	0
AC036214.4	0
AC036222.1	0
AC036222.2	0
AC037193.1	0
AC037198.1	0
AC037198.2	0
AC037433.1	0
AC037441.1	1
AC037441.2	0
AC037450.1	0
AC037459.1	0
AC037459.2	42
AC037459.3	0
AC037459.4	2
AC037471.1	0
AC037471.2	0
AC037479.1	0
AC037486.1	1
AC037487.1	0
AC037487.2	0
AC037487.3	0
AC037487.4	0
AC039056.1	0
AC039056.2	2
AC040160.1	1
AC040160.2	1
AC040162.1	100
AC040162.2	0
AC040162.3	9
AC040168.1	1
AC040168.2	0
AC040169.1	6
AC040169.2	0
AC040169.3	18
AC040169.4	0
AC040173.1	0
AC040174.1	0
AC040174.2	0
AC040896.1	0
AC040904.1	0
AC040914.1	4
AC040918.1	0
AC040926.1	0
AC040934.1	5
AC040936.1	0
AC040958.1	0
AC040963.1	0
AC040970.1	64
AC040975.1	0
AC040977.1	12
AC040977.2	0
AC040978.1	0
AC041005.1	5
AC041039.1	0
AC041040.1	0
AC044781.1	0
AC044784.1	0
AC044787.1	7
AC044792.1	0
AC044798.1	1
AC044798.2	0
AC044798.3	0
AC044802.1	0
AC044802.2	0
AC044810.1	0
AC044810.2	1
AC044810.3	0
AC044836.1	0
AC044839.1	0
AC044839.2	0
AC044839.3	0
AC044839.4	2
AC044840.1	0
AC044849.1	70
AC044860.1	9
AC044860.2	0
AC044860.3	0
AC044873.1	0
AC044893.1	0
AC044893.2	1
AC044913.1	0
AC046129.1	0
AC046130.1	0
AC046130.2	0
AC046134.1	0
AC046134.2	33
AC046143.1	0
AC046143.2	7
AC046144.1	0
AC046158.1	0
AC046158.2	4
AC046158.3	0
AC046158.4	1
AC046168.1	0
AC046168.2	0
AC046176.1	1
AC046185.1	0
AC046185.2	0
AC046185.3	87
AC046195.1	1
AC046195.2	0
AC048334.1	0
AC048337.1	0
AC048338.1	0
AC048341.1	76
AC048341.2	46
AC048344.1	0
AC048344.2	1
AC048344.3	0
AC048344.4	34
AC048346.1	0
AC048347.1	0
AC048351.1	0
AC048352.1	1
AC048380.1	0
AC048380.2	7
AC048380.3	0
AC048382.1	0
AC048382.2	3
AC048382.3	0
AC048382.4	0
AC048382.5	13
AC048382.6	3
AC048383.1	0
AC048387.1	0
AC051618.1	0
AC051619.1	2
AC051619.10	0
AC051619.2	0
AC051619.3	0
AC051619.4	0
AC051619.5	0
AC051619.6	3
AC051619.7	126
AC051619.8	864
AC051619.9	0
AC051635.1	0
AC051649.1	0
AC053481.1	0
AC053481.2	0
AC053481.3	4
AC053481.4	0
AC053503.1	0
AC053503.2	0
AC053503.3	0
AC053503.4	0
AC053503.5	0
AC053503.6	1
AC053503.7	0
AC053513.1	2
AC053513.2	11
AC053527.1	2
AC053545.1	0
AC055713.1	23
AC055714.1	3
AC055716.1	0
AC055716.2	0
AC055716.3	0
AC055717.1	0
AC055717.2	0
AC055717.3	0
AC055720.1	0
AC055720.2	0
AC055731.1	0
AC055733.1	0
AC055733.2	0
AC055733.3	0
AC055733.4	0
AC055736.1	0
AC055748.1	174
AC055753.1	1
AC055758.1	0
AC055758.2	0
AC055764.1	0
AC055764.2	31
AC055788.1	0
AC055788.2	0
AC055807.1	0
AC055811.1	0
AC055811.2	0
AC055811.3	17
AC055811.4	20
AC055822.1	2
AC055839.1	23
AC055839.2	52
AC055840.1	1
AC055854.1	0
AC055855.1	0
AC055855.2	0
AC055860.1	0
AC055872.1	3
AC055872.2	0
AC055874.1	0
AC055876.1	0
AC055876.2	0
AC055876.3	0
AC055876.4	0
AC055876.5	0
AC055878.1	0
AC058791.1	2
AC058822.1	0
AC058823.1	3
AC060234.1	1
AC060234.2	0
AC060234.3	0
AC060764.1	0
AC060765.1	0
AC060765.2	0
AC060766.1	6
AC060766.2	0
AC060766.3	0
AC060766.4	0
AC060766.5	1
AC060766.6	0
AC060766.7	1
AC060771.1	0
AC060773.1	0
AC060780.1	110
AC060780.2	3
AC060780.3	1
AC060788.1	0
AC060809.1	1
AC060814.1	0
AC060814.2	0
AC060814.3	0
AC060814.4	0
AC060814.5	0
AC060834.1	0
AC060834.2	0
AC061708.1	0
AC061709.1	0
AC061709.2	0
AC061709.3	1
AC061958.1	0
AC061961.1	6
AC061965.1	0
AC061975.1	0
AC061975.2	0
AC061975.3	0
AC061975.4	0
AC061975.5	0
AC061975.6	0
AC061975.7	0
AC061975.8	2
AC061979.1	0
AC061992.1	0
